cell_id	x	y	celltype	valve	score__Valve_defects	z__Valve_defects	score__Atrioventricular_septal_defect	z__Atrioventricular_septal_defect	score__Atrial_septal_defect	z__Atrial_septal_defect	score__Ventricular_septal_defect	z__Ventricular_septal_defect	score__Malformation_of_the_outflow_tract	z__Malformation_of_the_outflow_tract	score__HypertrophicCardiomyopathy	z__HypertrophicCardiomyopathy	score__DilatedCardiomyopathy	z__DilatedCardiomyopathy	score__PCGC_DeNovoVariants	z__PCGC_DeNovoVariants	score__Single_ventricle_disease	z__Single_ventricle_disease	score__Familial_thoracic_aortic_aneurysm_and_aortic_dissection	z__Familial_thoracic_aortic_aneurysm_and_aortic_dissection
ATR_173_set19__291	17086.978622539795	22607.069219799683	aCM-RA	False	0.38257435	-0.28104958	0.4702354	0.3971975	0.5150561	0.67035496	0.471408	0.75152373	0.42542294	-0.08447562	1.3087474	2.9633353	1.0923461	3.2300568	0.43445796	0.124268234	0.56254554	0.5421088	0.5171054	-0.14343576
ATR_173_set19__365	17197.51474165055	22500.409452857504	aCM-RA	False	0.40881374	0.056494072	0.495933	0.6916751	0.5474497	1.1503803	0.473691	0.7844867	0.44156265	0.14548469	1.3482583	3.0799925	1.08845	3.213974	0.4672197	0.70991904	0.57513887	0.6740742	0.5895263	0.113682315
ATR_173_set19__368	17164.044504848862	22490.297657396008	aCM-RA	False	0.33840537	-0.8492394	0.43676716	0.013673243	0.45660076	-0.1958655	0.39229062	-0.39082032	0.39308104	-0.54528624	0.94175	1.8797618	0.754452	1.8352666	0.40513858	-0.39984646	0.55028486	0.4136292	0.3988131	-0.5634125
ATR_173_set19__39	17316.148761559805	22506.517297369493	aCM-RA	False	0.32359558	-1.0397526	0.37019235	-0.7492307	0.38846284	-1.2055676	0.31689957	-1.4793613	0.2468683	-2.6285403	0.07098386	-0.6912077	0.10000662	-0.86621284	0.38080838	-0.8347744	0.18718214	-3.3913224	0.17514871	-1.3574948
ATR_173_set19__394	17213.146911103497	22589.556799181555	aCM-LA	False	0.33720842	-0.864637	0.39611056	-0.45222485	0.43363473	-0.5361877	0.36491036	-0.78615284	0.36823788	-0.8992541	0.7117486	1.2006742	0.5795838	1.1134298	0.3755543	-0.92869675	0.4931228	-0.18537188	0.39345706	-0.5824282
ATR_173_set19__409	17127.84539423316	22586.85652271094	aCM-RA	False	0.37712818	-0.35110906	0.4605143	0.28580007	0.48798007	0.26912904	0.4203716	0.0146294655	0.41435245	-0.24220909	0.93388176	1.8565305	0.80536187	2.045417	0.43886104	0.202978	0.5162878	0.05737421	0.4399625	-0.4173185
ATR_173_set19__62	17269.464564921043	22608.54054488156	aFibro	False	0.43646973	0.41226077	0.5041173	0.785462	0.42863157	-0.610327	0.3673644	-0.7507199	0.44156355	0.14549743	0.10158922	-0.6008442	0.1556119	-0.63668025	0.39383742	-0.6018666	0.32629403	-1.9335694	0.84306157	1.0138162
ATR_173_set19__72	17264.704120087274	22581.824587265215	aCM-RA	False	0.41948938	0.19382551	0.5050176	0.7957785	0.53516996	0.9684127	0.4675907	0.69640696	0.46097293	0.42204437	1.1346918	2.4494298	0.93665004	2.5873604	0.47110814	0.7794288	0.6094053	1.0331517	0.5531143	-0.015592302
ATR_173_set19__75	17258.8784692317	22554.00465155623	aCM-RA	False	0.357851	-0.5990908	0.42157152	-0.16045886	0.44687545	-0.33997995	0.41177785	-0.109452054	0.41638163	-0.21329711	0.84247327	1.5866436	0.70371205	1.6258177	0.36204022	-1.170275	0.54441404	0.35210893	0.4364703	-0.42971697
ATR_173_set19__98	17231.037725853283	22585.604550401113	aCM-RA	False	0.41654772	0.1559839	0.34722614	-1.0124085	0.54888046	1.1715819	0.49116388	1.0367707	0.4137994	-0.25008887	1.1272492	2.4274552	0.85804117	2.2628715	0.4162648	-0.20095356	0.63393974	1.2902483	0.5385331	-0.067360386
ATR_174_set19__221	17288.86099499411	22280.179619315368	aCM-RA	False	0.33094674	-0.9451872	0.3999147	-0.4086318	0.45932344	-0.15551944	0.39884165	-0.2962327	0.39112216	-0.57319653	0.9988797	2.0484393	0.8171309	2.0939984	0.3887247	-0.6932616	0.53265333	0.22886848	0.3872479	-0.60447276
ATR_174_set19__223	17239.289280909812	22318.560532990996	aCM-RA	False	0.3864705	-0.23092952	0.48465535	0.5624407	0.50497776	0.52100945	0.4475489	0.4070316	0.43022722	-0.016023707	1.0533551	2.20928	0.9007283	2.4390793	0.471139	0.7799807	0.5750554	0.6731997	0.518729	-0.13767155
ATR_174_set19__75	17185.208121254225	22352.816409052084	aCM-RA	False	0.62328523	2.815456	0.67751145	2.772446	0.6441475	2.5832973	0.52020174	1.4560367	0.54830533	1.6663653	0.18195961	-0.36354762	0.20839497	-0.41879743	0.5777953	2.6865745	0.66357726	1.6008196	0.6807778	0.43765524
ATR_175_set19__129	17400.20499547469	22349.897345385845	aCM-RA	False	0.4492922	0.5772092	0.5141079	0.89994746	0.56868815	1.4651023	0.49817225	1.1379619	0.48863608	0.8161916	1.1984329	2.6376278	0.99140185	2.81337	0.48276138	0.9877428	0.6379922	1.332714	0.600788	0.15366508
ATR_175_set19__176	17608.063664511876	22318.17958779083	aCM-RA	False	0.44264174	0.49165744	0.42670134	-0.101674534	0.5629645	1.3802862	0.5428439	1.7829574	0.44730258	0.22726776	1.176915	2.5740955	0.9552455	2.6641204	0.46521637	0.6741072	0.81774265	3.216318	0.44853783	-0.38687328
ATR_175_set19__188	17568.400501509535	22432.275102810825	VSMC	False	0.4520408	0.6125669	0.5311257	1.0949608	0.47148418	0.024684679	0.3765086	-0.61869067	0.4058366	-0.36354357	0.14311855	-0.47822732	0.21373579	-0.39675114	0.48583084	1.0426127	0.42911252	-0.8561351	0.7165597	0.56469285
ATR_175_set19__193	17548.213634556138	22336.43562399418	EPDC	False	0.36698884	-0.48154163	0.4215176	-0.16107666	0.38296726	-1.2870039	0.33941445	-1.154278	0.38224822	-0.6996333	0.087958366	-0.6410898	0.16498668	-0.59798217	0.35975385	-1.2111464	0.4062974	-1.0952147	0.6843146	0.45021212
ATR_175_set19__229	17458.224115667275	22391.474860890252	aCM-RA	False	0.4277002	0.29944938	0.5516858	1.330566	0.4816179	0.17485118	0.3952229	-0.3484823	0.38902	-0.6031484	0.21838045	-0.25601372	0.25643545	-0.22049157	0.41671383	-0.19292666	0.4624627	-0.50665885	0.3668887	-0.6767546
ATR_175_set19__260	17429.7389218884	22305.88484851257	aCM-RA	False	0.42463717	0.26004663	0.48237607	0.5363216	0.5334301	0.9426306	0.5053811	1.2420475	0.45116284	0.2822692	1.1075548	2.3693066	0.95203114	2.650852	0.42682427	-0.012191935	0.5987385	0.9213745	0.5754851	0.06383148
ATR_175_set19__317	17613.497964963128	22371.895512684296	aCM-RA	False	0.37997764	-0.3144536	0.46952653	0.38907424	0.5077418	0.5619685	0.4428194	0.3387441	0.42979825	-0.02213578	1.1358061	2.4527197	0.907302	2.466215	0.447514	0.35765868	0.5913423	0.84386957	0.4457462	-0.39678442
ATR_175_set19__465	17434.31339885293	22278.13259036865	aCM-RA	False	0.32334623	-1.0429603	0.41414803	-0.24552722	0.4539088	-0.23575623	0.38602376	-0.48130503	0.37756684	-0.76633406	1.0187987	2.107251	0.803095	2.0360596	0.38193533	-0.814629	0.5377794	0.28258443	0.3606733	-0.6988213
ATR_175_set19__468	17566.254910163858	22419.312122447478	VIC	True	0.35361892	-0.65353227	0.41601434	-0.22414051	0.43298924	-0.5457529	0.34104154	-1.1307852	0.3483607	-1.1824664	0.19563207	-0.3231792	0.22340593	-0.35683388	0.52359873	1.7177534	0.29285887	-2.2839363	0.30071214	-0.9117033
ATR_175_set19__62	17429.1348193071	22346.190024826108	aCM-RA	False	0.46644112	0.7978128	0.44997463	0.16502218	0.48034507	0.15598977	0.3806935	-0.5582666	0.38745508	-0.62544554	0.17914522	-0.37185723	0.21390533	-0.3960513	0.53567237	1.9335823	0.35814032	-1.5998524	0.6267624	0.24588275
ATR_178_set19__114	17905.465608618397	22421.823640556187	aCM-RA	False	0.5420318	1.7702118	0.59120744	1.7834582	0.53657514	0.98923534	0.49020353	1.0229046	0.5185634	1.242599	0.22160734	-0.24648622	0.263238	-0.19241135	0.5034128	1.3569083	0.5517209	0.42867762	1.1662651	2.1612954
ATR_178_set19__152	17887.420335037175	22429.256275867134	aCM-RA	False	0.3298225	-0.9596494	0.38987872	-0.5236377	0.4250491	-0.66341394	0.359317	-0.8669131	0.38473284	-0.6642322	0.924633	1.8292234	0.75495625	1.8373481	0.372097	-0.9904998	0.49265093	-0.1903165	0.56336457	0.02079954
ATR_178_set19__155	17875.139975695092	22342.846996761175	aCM-RA	False	0.48819572	1.077664	0.36818758	-0.7722041	0.5155255	0.6773115	0.47891012	0.8598436	0.5753055	2.0510666	0.68974954	1.1357211	0.5014791	0.79102194	0.45742497	0.5348277	0.6898978	1.8766321	0.73002577	0.6125018
ATR_178_set19__216	17784.01716217792	22286.348170489055	aCM-LA	False	0.29612815	-1.3930937	0.30080494	-1.5443652	0.36983365	-1.4816244	0.3447263	-1.0775825	0.30955297	-1.7354027	0.67455405	1.0908558	0.53272045	0.91998285	0.36248565	-1.1623125	0.3142103	-2.060195	0.43302953	-0.44193286
ATR_178_set19__256	17993.72795900707	22379.552187623987	aCM-RA	False	0.3338619	-0.9076868	0.398967	-0.41949198	0.4195756	-0.7445229	0.35316953	-0.955674	0.33728537	-1.3402686	0.72100437	1.2280021	0.6263504	1.3064772	0.338546	-1.5902588	0.3802113	-1.3685708	0.5894648	0.11346393
ATR_178_set19__267	17924.234923838703	22384.853681895223	aCM-RA	False	0.33288094	-0.92030567	0.42506588	-0.12041587	0.42375457	-0.68259686	0.40320906	-0.2331734	0.38087046	-0.7192638	0.84780306	1.60238	0.7240038	1.7095797	0.34967604	-1.3912977	0.4989895	-0.1238947	0.45238426	-0.37321717
ATR_178_set19__275	17898.96794516284	22428.264278199673	ncCM-IFT-like	False	0.39717275	-0.09325573	0.4516138	0.18380621	0.39358872	-1.1296097	0.40783513	-0.16637951	0.3946035	-0.5235942	0.25317997	-0.15326686	0.25503513	-0.22627194	0.38123533	-0.82714224	0.3821859	-1.3478788	0.63131404	0.2620426
ATR_178_set19__286	17862.29586940285	22423.49726682746	aFibro	False	0.4965493	1.1851246	0.5217843	0.98791426	0.5016021	0.47098738	0.41094726	-0.12144461	0.5208589	1.2753054	0.090058476	-0.6348891	0.23213935	-0.32078326	0.4936698	1.1827424	0.53362054	0.23900382	0.9644258	1.4446993
ATR_178_set19__300	17823.655145509503	22344.98808112166	aCM-RA	False	0.38784093	-0.21330032	0.45322227	0.20223811	0.49668646	0.39814472	0.46970063	0.7268716	0.41950548	-0.1687882	1.1396844	2.4641707	0.94462305	2.6202722	0.43825725	0.19218454	0.4553266	-0.58143806	0.45429415	-0.36643645
ATR_178_set19__317	17698.246557853054	22269.75847758037	aCM-RA	False	0.43161798	0.34984776	0.3906449	-0.5148577	0.4164298	-0.79113925	0.33551198	-1.2106242	0.404448	-0.38332862	0.16123454	-0.42473915	0.17287624	-0.5654149	0.43523222	0.13810903	0.302016	-2.187979	0.9742143	1.4794518
ATR_178_set19__323	17733.580581902537	22401.93425081219	aEndocardial	False	0.49796438	1.2033281	0.5936478	1.8114228	0.5276704	0.8572802	0.48159897	0.8986669	0.4618522	0.4345721	0.091078416	-0.6318777	0.17121671	-0.57226527	0.4662532	0.6926415	0.49914202	-0.122296356	0.68500316	0.45265672
ATR_178_set19__332	17896.514207662745	22374.839610933985	Trabecular vFibro	False	0.45429662	0.6415859	0.43826863	0.03087912	0.44753322	-0.33023283	0.34110183	-1.1299148	0.44884104	0.24918783	0.047893383	-0.7593832	0.16202787	-0.6101958	0.38334376	-0.7894519	0.46260893	-0.50512636	0.9236796	1.3000368
ATR_178_set19__342	17905.272331684813	22316.78272069372	aCM-RA	False	0.41912612	0.18915254	0.5076271	0.8256823	0.55122066	1.2062601	0.46332046	0.6347509	0.46957266	0.54457414	1.0284289	2.1356845	0.8703819	2.3138127	0.4770779	0.8861446	0.61582446	1.1004183	0.5038183	-0.19060946
ATR_178_set19__74	17736.64088195851	22303.41392394421	aCM-RA	False	0.40311363	-0.016832173	0.48532844	0.5701538	0.5242832	0.80708677	0.45614538	0.5311527	0.43735033	0.08546712	1.0473148	2.1914458	0.8647007	2.2903612	0.4489873	0.38399562	0.5932039	0.8633776	0.520115	-0.13275063
ATR_178_set19__80	17744.223142561936	22372.04283856165	aEndocardial	False	0.45632157	0.66763484	0.5769549	1.6201334	0.48489907	0.2234733	0.40131852	-0.26047015	0.4275049	-0.054811638	0.098897286	-0.60879225	0.14812943	-0.6675671	0.47211397	0.79740906	0.44644666	-0.6744908	0.7881815	0.8189738
ATR_179_set19__11	17893.567733833206	22441.55268956755	aCM-RA	False	0.4109703	0.08423601	0.44688323	0.12959681	0.4682094	-0.02384294	0.44773176	0.40967193	0.4072862	-0.34288973	0.21205896	-0.27467817	0.24620391	-0.26272625	0.41982055	-0.13739088	0.37501383	-1.423035	0.7561922	0.7054013
ATR_180_set19__165	17573.86171400652	22485.698537970962	aCM-RA	False	0.42802274	0.30359867	0.5267382	1.044683	0.5425224	1.0773644	0.49617672	1.1091491	0.45177725	0.2910233	1.1574919	2.516748	0.93261105	2.5706878	0.46214503	0.6192038	0.61167055	1.0568895	0.4286394	-0.45751923
ATR_180_set19__2	17695.025165555773	22486.94511508389	aFibro	False	0.43855095	0.43903354	0.4168502	-0.21456204	0.456355	-0.19950715	0.36980087	-0.7155408	0.46852085	0.5295878	0.101221494	-0.6019299	0.21895213	-0.37521863	0.40449908	-0.41127816	0.46024886	-0.5298576	0.8082907	0.8903682
ATR_180_set19__20	17665.873083157654	22481.439104940735	aCM-RA	False	0.31617787	-1.135174	0.25137287	-2.1108243	0.35227618	-1.7417998	0.29996058	-1.7239366	0.19821413	-3.3217697	0.044750467	-0.7686628	0.060789485	-1.0280969	0.34345323	-1.5025371	0.1921296	-3.3394778	0.26760018	-1.0292616
ATR_180_set19__35	17632.10318404725	22482.425499480963	aCM-RA	False	0.36680087	-0.4839596	0.3202645	-1.3213714	0.42516726	-0.6616629	0.3541538	-0.94146234	0.2645616	-2.3764443	0.12117414	-0.543019	0.11967041	-0.78504276	0.41143018	-0.28737754	0.1918313	-3.342604	0.3085655	-0.88382125
ATR_180_set19__89	17461.170127675163	22502.09238704753	aCM-RA	False	0.43114895	0.34381416	0.47042572	0.39937845	0.48122314	0.1690014	0.41189346	-0.1077829	0.39709723	-0.48806316	0.34122738	0.10669641	0.37803414	0.28145462	0.47481215	0.8456419	0.3913567	-1.2517781	0.8921979	1.1882664
ATR_182_set19__18	16556.738297709213	22782.202494967314	aCM-RA	False	0.5031726	1.2703264	0.51923573	0.9587093	0.5194177	0.7349878	0.47318116	0.7771255	0.4741751	0.6101501	0.17750686	-0.37669453	0.24830355	-0.2540592	0.4773613	0.8912105	0.48832187	-0.23568065	0.9529434	1.4039329
ATR_184_set19__117	15991.61618818101	22584.889432405038	aCM-RA	False	0.41438437	0.12815455	0.47055936	0.4009098	0.53735256	1.0007557	0.4850577	0.94860625	0.44976854	0.26240304	1.1278683	2.4292831	0.93215275	2.568796	0.44538483	0.31959757	0.55375	0.44994015	0.54546493	-0.04275006
ATR_184_set19__168	15904.079868636503	22512.491901692913	aCM-RA	False	0.36713648	-0.4796424	0.4250203	-0.12093804	0.49084157	0.31153217	0.44533676	0.37509143	0.40517354	-0.37299109	1.4569049	3.400776	1.1704644	3.5525208	0.41314277	-0.25676316	0.488941	-0.22919266	0.539534	-0.06380693
ATR_184_set19__177	15888.972648601879	22495.575055692578	aFibro	False	0.48128405	0.9887523	0.47606987	0.46405664	0.46565711	-0.06166378	0.43267012	0.1922029	0.47483405	0.619539	0.10907009	-0.57875663	0.2232591	-0.35743994	0.4285446	0.018560937	0.46429434	-0.48746496	0.7626997	0.72850513
ATR_184_set19__201	16105.008604124632	22604.80703176133	aEndocardial	False	0.49391267	1.1512069	0.57820207	1.634425	0.5127859	0.6367146	0.44588012	0.38293675	0.45781398	0.37703523	0.14976193	-0.45861247	0.17989416	-0.5364457	0.46896848	0.7411802	0.56090313	0.524898	0.8591316	1.07087
ATR_184_set19__295	16104.613688532023	22524.221995403048	aCM-RA	False	0.44795588	0.56001854	0.5307832	1.0910355	0.5729528	1.528298	0.50928116	1.2983588	0.4813404	0.7122422	1.1757609	2.5706875	0.9733403	2.7388136	0.49459544	1.199289	0.62908983	1.239426	0.611798	0.19275418
ATR_184_set19__321	16064.103611496208	22528.41221144426	aFibro	False	0.4975803	1.1983871	0.47700974	0.474827	0.49733818	0.4078022	0.39907572	-0.2928531	0.5120668	1.1500347	0.13788927	-0.49366698	0.22978319	-0.33050922	0.4424052	0.26633346	0.5138661	0.03199747	0.77119774	0.7586759
ATR_184_set19__351	16006.59036091798	22573.8897393548	aCM-RA	False	0.37616566	-0.363491	0.4649891	0.3370782	0.5056088	0.53036046	0.44680697	0.39631918	0.41767323	-0.19489422	1.0951043	2.3325462	0.86252964	2.2813995	0.43320882	0.10193864	0.61167824	1.0569701	0.45164797	-0.37583125
ATR_184_set19__373	16087.487113562816	22572.919632616224	aEndocardial	False	0.44735655	0.55230886	0.5835222	1.6953903	0.46775344	-0.030599374	0.36157697	-0.8342823	0.441443	0.14377981	0.08951688	-0.63648826	0.12151695	-0.7774205	0.393092	-0.6151917	0.43175042	-0.8284926	0.510615	-0.16647886
ATR_184_set19__65	16069.030929498973	22479.53014568009	aCM-RA	False	0.44349033	0.5025737	0.5346463	1.1353041	0.5598232	1.3337371	0.47686836	0.8303635	0.48568344	0.7741222	1.042813	2.178154	0.8732804	2.3257773	0.4910077	1.1351541	0.6567633	1.5294163	0.57165444	0.050231326
ATR_184_set19__70	16065.436295277917	22489.683472159457	aCM-RA	False	0.39567155	-0.1125672	0.47506797	0.4525756	0.5077749	0.5624587	0.44671512	0.39499298	0.4418794	0.14999762	0.9656606	1.9503587	0.7986648	2.0177722	0.4280008	0.008839886	0.6110299	1.0501764	0.4582388	-0.3524316
ATR_185_set19__128	16223.976196191245	22727.608290526332	aCM-RA	False	0.44959414	0.5810932	0.4170263	-0.21254402	0.47085574	0.015372114	0.36698318	-0.75622433	0.45483965	0.33465666	0.28133515	-0.07013765	0.3310934	0.08768833	0.4664924	0.6969179	0.5074812	-0.03490996	1.1316859	2.0385277
ATR_185_set19__159	16176.377880149448	22633.520941683408	aEndocardial	False	0.48766962	1.0708963	0.54058546	1.2033633	0.5184371	0.72045654	0.44951114	0.43536365	0.46071213	0.41832846	0.10463713	-0.59184515	0.18588555	-0.5117139	0.46119708	0.60225815	0.51756847	0.07079429	0.70433474	0.5212902
ATR_185_set19__175	16440.740809790084	22623.091753657314	aEndocardial	False	0.4781974	0.94904554	0.55226576	1.337212	0.5005298	0.45509768	0.4036485	-0.22682858	0.44173688	0.14796706	0.1573121	-0.43632033	0.22101897	-0.36668697	0.48022863	0.9424672	0.44904667	-0.6472452	0.7061378	0.52769154
ATR_185_set19__20	16418.365162313166	22742.35976901899	aCM-RA	False	0.4300925	0.33022422	0.4866025	0.5847536	0.54684263	1.1413844	0.49859256	1.1440305	0.46179464	0.43375215	1.2445226	2.773709	1.0447139	3.033436	0.45991278	0.5792999	0.58097845	0.73526716	0.5774405	0.07077376
ATR_185_set19__215	16353.252923952792	22685.020568920892	aCM-RA	False	0.46430862	0.77038026	0.5357871	1.1483773	0.5889451	1.7652798	0.52431256	1.5153911	0.4995446	0.9716172	1.2939315	2.9195907	1.0681624	3.1302292	0.5183369	1.6236925	0.6553701	1.514817	0.62947166	0.25550154
ATR_185_set19__243	16284.71106954737	22552.224162710816	aCM-RA	False	0.4766383	0.9289892	0.56171834	1.4455323	0.603371	1.9790506	0.51603746	1.3959104	0.5180666	1.2355205	1.1098405	2.3760552	0.92143565	2.524557	0.5288005	1.8107402	0.69114995	1.8897537	0.57606626	0.06589473
ATR_185_set19__255	16213.318499630206	22558.376238886438	aEndocardial	False	0.4704264	0.84907955	0.5691246	1.530403	0.49871102	0.4281457	0.434075	0.21248741	0.44600332	0.20875573	0.086985834	-0.64396125	0.16380288	-0.6028688	0.44717735	0.35164076	0.44358283	-0.7045008	0.680059	0.43510336
ATR_185_set19__275	16435.257305134175	22710.450725558796	aCM-RA	False	0.39177603	-0.1626792	0.4455614	0.11444959	0.5221663	0.7757181	0.46929497	0.7210143	0.4307564	-0.008484038	1.3688573	3.140812	1.1032267	3.2749705	0.46383473	0.649409	0.57325715	0.65435565	0.5404303	-0.060624644
ATR_185_set19__287	16302.324889425794	22541.304819647605	aCM-RA	False	0.32756615	-0.98867524	0.40682042	-0.32949692	0.4348592	-0.51804304	0.38353375	-0.51725733	0.36459234	-0.9511961	1.0266387	2.130399	0.8767289	2.3400123	0.3816143	-0.8203678	0.46047607	-0.5274766	0.36039796	-0.6997989
ATR_185_set19__516	16390.057150740497	22742.169398217145	aCM-RA	False	0.26195502	-1.8326969	0.31746978	-1.353397	0.4333558	-0.5403209	0.28278556	-1.9719197	0.32020214	-1.5836722	1.150016	2.494675	1.0224409	2.9414957	0.33540225	-1.6464568	0.33481926	-1.8442336	0.32538986	-0.82408917
ATR_185_set19__594	16256.994350114312	22655.222066174858	aCM-RA	False	0.35400555	-0.64855874	0.4147594	-0.23852138	0.47463596	0.071389265	0.41693282	-0.03502156	0.3984933	-0.46817195	1.0057087	2.0686023	0.8269109	2.1343691	0.41058484	-0.30248892	0.57713807	0.6950238	0.47179317	-0.30430913
ATR_185_set19__83	16312.621268506586	22546.657027522066	aCM-RA	False	0.36060634	-0.5636461	0.37861168	-0.6527506	0.45034382	-0.28858396	0.43114248	0.17014596	0.39268926	-0.5508684	0.9701053	1.9634819	0.78497434	1.9612595	0.39868274	-0.5152514	0.4749742	-0.375551	0.4919112	-0.23288348
ATR_186_set19__98	16249.144636308627	22243.329966098383	aCM-RA	False	0.42447093	0.25790817	0.53207123	1.1057957	0.44563589	-0.3583485	0.4404571	0.3046361	0.38693964	-0.6327895	0.10453953	-0.5921333	0.16741146	-0.58797294	0.40036148	-0.48524222	0.4513845	-0.622747	0.47475135	-0.2938066
ATR_187_set19__127	16557.85621371153	22369.075773947472	aCM-RA	False	0.2943694	-1.4157183	0.40238106	-0.38036904	0.39712542	-1.077201	0.34383947	-1.090387	0.34910566	-1.171852	0.7465701	1.303486	0.66570485	1.468928	0.3239212	-1.8516926	0.5448204	0.3563674	0.48950365	-0.24143107
ATR_187_set19__182	16606.784495388692	22397.67251656114	aCM-RA	False	0.4144624	0.12915823	0.48097926	0.5203151	0.5173433	0.704248	0.46785912	0.7002827	0.4423978	0.157384	0.9342448	1.8576025	0.83078384	2.1503563	0.4462055	0.33426785	0.584567	0.7728716	0.45081234	-0.378798
ATR_187_set19__190	16683.576654965025	22381.35580315961	aCM-RA	False	0.3308724	-0.94614375	0.29782924	-1.5784647	0.39572152	-1.0980047	0.3743563	-0.6497668	0.2416609	-2.702736	0.1903128	-0.3388845	0.13499397	-0.7217888	0.35551652	-1.286893	0.239678	-2.8412185	0.52644813	-0.110265985
ATR_187_set19__197	16633.4564733492	22408.080852822997	aCM-RA	False	0.4423175	0.48748627	0.54612404	1.2668318	0.5479622	1.1579745	0.49119154	1.03717	0.4503675	0.2709372	1.0249234	2.1253345	0.8716573	2.3190775	0.47115964	0.7803494	0.6341138	1.292072	0.584746	0.096710704
ATR_192_set19__121	16487.18990230798	21241.03087000822	aCM-RA	False	0.41351545	0.116976805	0.48322305	0.5460275	0.53943366	1.0315944	0.49145436	1.040965	0.4562704	0.35504213	1.2661397	2.8375347	1.0896748	3.2190301	0.44397902	0.29446733	0.5434693	0.34220907	0.63733745	0.2834277
ATR_192_set19__14	16735.180821480273	21326.30549760408	aCM-RA	False	0.39264074	-0.15155551	0.4823811	0.5363793	0.5060672	0.53715354	0.4347818	0.22269249	0.45199183	0.29408062	0.9500141	1.9041619	0.77662015	1.9267744	0.4339791	0.115708046	0.60705936	1.0085689	0.43632057	-0.43024856
