,receptor,pathway,tf,tf_PPR,category,subcategory
45248,LRP5,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45249,FZD1_LRP5,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45250,FZD1,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45251,LRP5,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45252,FZD1_LRP5,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45253,FZD1,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45254,LRP5,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45255,FZD1_LRP5,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45256,FZD1,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45257,LRP5,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45258,FZD1_LRP5,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45259,FZD1,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45260,LRP5,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45261,FZD1_LRP5,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45262,FZD1,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45263,LRP5,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45264,FZD1_LRP5,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45265,FZD1,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45266,LRP5,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45267,FZD1_LRP5,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45268,FZD1,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45269,LRP5,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45270,FZD10_LRP5,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45271,FZD10,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45272,LRP5,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45273,FZD10_LRP5,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45274,FZD10,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45275,LRP5,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45276,FZD10_LRP5,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45277,FZD10,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45278,LRP5,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45279,FZD10_LRP5,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45280,FZD10,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45281,LRP5,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45282,FZD10_LRP5,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45283,FZD10,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45284,LRP5,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45285,FZD10_LRP5,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45286,FZD10,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45287,LRP5,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45288,FZD10_LRP5,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45289,FZD10,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45290,LRP5,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45291,FZD10_LRP5,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45292,FZD10,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45293,LRP5,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45294,FZD10_LRP5,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45295,FZD10,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45296,LRP5,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45297,FZD10_LRP5,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45298,FZD10,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45299,LRP5,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45300,FZD10_LRP5,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45301,FZD10,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45302,LRP5,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45303,FZD10_LRP5,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45304,FZD10,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45305,LRP5,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45306,FZD2_LRP5,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45307,FZD2,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45308,LRP5,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45309,FZD2_LRP5,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45310,FZD2,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45311,LRP5,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45312,FZD2_LRP5,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45313,FZD2,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45314,LRP5,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45315,FZD2_LRP5,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45316,FZD2,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45317,LRP5,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45318,FZD2_LRP5,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45319,FZD2,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45320,LRP5,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45321,FZD2_LRP5,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45322,FZD2,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45323,LRP5,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45324,FZD2_LRP5,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45325,FZD2,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45326,LRP5,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45327,FZD2_LRP5,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45328,FZD2,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45329,LRP5,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45330,FZD2_LRP5,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45331,FZD2,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45332,LRP5,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45333,FZD2_LRP5,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45334,FZD2,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45335,LRP5,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45336,FZD2_LRP5,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45337,FZD2,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45338,LRP5,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45339,FZD2_LRP5,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45340,FZD2,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45341,LRP5,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45342,FZD3_LRP5,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45343,FZD3,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45344,LRP5,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45345,FZD3_LRP5,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45346,FZD3,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45347,LRP5,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45348,FZD3_LRP5,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45349,FZD3,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45350,LRP5,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45351,FZD3_LRP5,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45352,FZD3,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45353,LRP5,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45354,FZD3_LRP5,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45355,FZD3,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45356,LRP5,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45357,FZD3_LRP5,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45358,FZD3,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45359,LRP5,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45360,FZD3_LRP5,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45361,FZD3,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45362,LRP5,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45363,FZD3_LRP5,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45364,FZD3,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45365,LRP5,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45366,FZD3_LRP5,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45367,FZD3,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45368,LRP5,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45369,FZD3_LRP5,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45370,FZD3,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45371,LRP5,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45372,FZD3_LRP5,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45373,FZD3,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45374,LRP5,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45375,FZD3_LRP5,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45376,FZD3,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45377,LRP5,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45378,FZD4_LRP5,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45379,FZD4,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45380,LRP5,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45381,FZD4_LRP5,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45382,FZD4,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45383,LRP5,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45384,FZD4_LRP5,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45385,FZD4,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45386,LRP5,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45387,FZD4_LRP5,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45388,FZD4,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45389,LRP5,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45390,FZD4_LRP5,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45391,FZD4,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45392,LRP5,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45393,FZD4_LRP5,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45394,FZD4,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45395,LRP5,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45396,FZD4_LRP5,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45397,FZD4,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45398,LRP5,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45399,FZD4_LRP5,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45400,FZD4,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45401,LRP5,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45402,FZD4_LRP5,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45403,FZD4,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45404,LRP5,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45405,FZD4_LRP5,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45406,FZD4,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45407,LRP5,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45408,FZD4_LRP5,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45409,FZD4,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45410,LRP5,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45411,FZD4_LRP5,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45412,FZD4,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45413,LRP5,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45414,FZD5_LRP5,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45415,FZD5,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45416,LRP5,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45417,FZD5_LRP5,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45418,FZD5,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45419,LRP5,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45420,FZD5_LRP5,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45421,FZD5,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45422,LRP5,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45423,FZD5_LRP5,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45424,FZD5,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45425,LRP5,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45426,FZD5_LRP5,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45427,FZD5,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45428,LRP5,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45429,FZD5_LRP5,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45430,FZD5,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45431,LRP5,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45432,FZD5_LRP5,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45433,FZD5,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45434,LRP5,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45435,FZD5_LRP5,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45436,FZD5,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45437,LRP5,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45438,FZD5_LRP5,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45439,FZD5,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45440,LRP5,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
45441,FZD5_LRP5,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45442,FZD5,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45443,LRP5,Breast cancer,TCF7,0.035380768,Human Diseases,Cancer: specific types
45444,FZD5_LRP5,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45445,FZD5,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45446,LRP5,Breast cancer,TCF7L1,0.035380768,Human Diseases,Cancer: specific types
45447,FZD5_LRP5,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45448,FZD5,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45449,LRP5,Breast cancer,TCF7L2,0.035380768,Human Diseases,Cancer: specific types
45450,FZD6_LRP5,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45451,FZD6,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45452,LRP5,Breast cancer,APC,0.035380768,Human Diseases,Cancer: specific types
45453,FZD6_LRP5,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45454,FZD6,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45455,LRP5,Breast cancer,CCND1,0.015797864,Human Diseases,Cancer: specific types
45456,FZD6_LRP5,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45457,FZD6,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45458,LRP5,Breast cancer,CTNNB1,0.082185589,Human Diseases,Cancer: specific types
45459,FZD6_LRP5,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45460,FZD6,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45461,LRP5,Breast cancer,E2F1,0.044143996,Human Diseases,Cancer: specific types
45462,FZD6_LRP5,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45463,FZD6,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45464,LRP5,Breast cancer,E2F2,0.044143996,Human Diseases,Cancer: specific types
45465,FZD6_LRP5,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45466,FZD6,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45467,LRP5,Breast cancer,E2F3,0.044143996,Human Diseases,Cancer: specific types
45468,FZD6_LRP5,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45469,FZD6,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45470,LRP5,Breast cancer,LEF1,0.035380768,Human Diseases,Cancer: specific types
45471,FZD6_LRP5,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45472,FZD6,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45473,LRP5,Breast cancer,MYC,0.015797864,Human Diseases,Cancer: specific types
45474,FZD6_LRP5,Breast cancer,RB1,0.051402474,Human Diseases,Cancer: specific types
