	Atrial_septal_defect	Atrioventricular_septal_defect	DilatedCardiomyopathy	Familial_thoracic_aortic_aneurysm_and_aortic_dissection	HypertrophicCardiomyopathy	Malformation_of_the_outflow_tract	PCGC_DeNovoVariants	Single_ventricle_disease	Valve_defects	Ventricular_septal_defect
VEN_076_set28__418	0.3395	0.2730	0.6592	0.0224	0.7250	0.2828	0.3313	0.4414	0.2987	0.4166
VEN_076_set28__421	0.4294	0.3841	0.8952	0.0823	0.9110	0.3596	0.4229	0.5212	0.3732	0.4647
VEN_076_set28__468	-0.1878	-0.4734	-0.6980	-0.1532	-0.6901	-0.1488	-0.1418	0.4833	-0.0642	-0.2356
VEN_076_set28__575	0.3775	0.2698	-0.3359	0.2726	-0.4336	0.2477	0.4489	0.4526	0.4799	0.3038
VEN_076_set28__583	0.3704	0.3393	0.8079	0.0626	0.8366	0.2451	0.3303	0.4540	0.3123	0.4109
VEN_076_set28__736	-0.3449	-0.2970	-0.0918	0.0851	0.2216	-0.1762	-0.3228	-0.3140	-0.3503	-0.2681
VEN_076_set28__758	0.1718	0.2231	0.5553	-0.2328	0.5270	0.1149	0.1346	0.2047	0.0657	0.2349
VEN_076_set29__208	0.6306	0.5768	0.8966	0.1634	1.0058	0.4134	0.5215	0.6175	0.5030	0.6088
VEN_076_set29__230	0.3134	0.2398	0.7298	-0.0256	0.7252	0.2415	0.3082	0.3491	0.2440	0.3421
VEN_076_set29__323	0.2021	0.1955	0.5573	-0.0959	0.6822	0.1278	0.1083	0.2703	0.1549	0.1879
VEN_076_set29__327	0.2146	0.1510	0.6263	0.0819	0.6511	0.1578	0.1626	0.1892	0.1745	0.2146
VEN_076_set29__409	0.0633	0.1858	0.3528	-0.0283	0.2807	0.0497	0.1105	0.1457	0.0286	0.0429
VEN_076_set29__426	0.1568	-0.0545	-0.4743	0.3800	-0.6364	0.0204	0.2048	0.1926	0.2546	-0.0260
VEN_076_set29__434	-0.8545	-0.9780	-1.1167	-0.9257	-1.1302	-0.7888	-0.6929	-0.8167	-0.7686	-0.6144
VEN_076_set29__435	0.2336	0.2139	0.5932	-0.0344	0.6536	0.1193	0.1224	0.2768	0.1651	0.2517
VEN_076_set29__482	-0.1663	-0.2347	-0.7437	0.0207	-0.6899	-0.2040	-0.0854	-0.0936	-0.1333	-0.2776
VEN_076_set29__615	-0.0891	0.0630	-0.7214	0.0061	-0.7730	-0.0676	-0.2030	-0.1323	-0.0173	-0.0860
VEN_076_set29__663	0.4844	0.4424	0.7939	-0.0381	0.9347	0.3412	0.3228	0.4937	0.3544	0.4563
VEN_076_set29__733	0.0318	0.1458	0.5070	-0.2818	0.6424	0.0087	0.0913	-0.0006	-0.0563	-0.0209
VEN_076_set2__166	0.5263	0.5242	0.8314	-0.1058	0.9990	0.3419	0.5356	0.5558	0.4534	0.4815
VEN_076_set2__167	-0.0355	-0.2552	-0.2754	0.6407	-0.4358	-0.0982	0.0436	-0.1693	0.0328	-0.1175
VEN_076_set2__178	0.2419	0.1910	0.4540	-0.0798	0.7286	0.1474	0.2044	0.4166	0.1089	0.2358
VEN_076_set2__208	0.1939	0.2365	0.6134	-0.0031	0.6604	0.1417	0.1286	0.2304	0.1490	0.2497
VEN_076_set2__274	0.3769	0.3971	0.6529	-0.1443	0.7685	0.2179	0.2669	0.3664	0.3107	0.4323
VEN_076_set30__132	0.3706	0.3168	0.7449	0.1083	0.8505	0.2878	0.2916	0.4044	0.3177	0.4065
VEN_076_set30__143	0.2018	0.2511	0.6003	-0.0064	0.6430	0.1737	0.1004	0.2625	0.1240	0.2360
VEN_076_set30__150	-1.0594	-1.0953	-0.7385	-1.4741	-0.9605	-1.3213	-1.1409	-1.4415	-0.9753	-1.0560
VEN_076_set30__179	0.2554	0.2837	0.7504	0.0673	0.7877	0.2275	0.1966	0.3560	0.2069	0.2782
VEN_076_set30__187	0.1675	0.1549	0.6388	0.1116	0.7459	0.1382	0.0799	0.2584	0.1185	0.1920
VEN_076_set30__189	0.2571	0.2468	0.6493	-0.0927	0.6776	0.1482	0.1074	0.3264	0.1773	0.3457
VEN_076_set30__229	0.3042	0.2788	0.6834	0.1107	0.7677	0.2586	0.2258	0.3856	0.2359	0.3380
VEN_076_set30__286	0.0829	0.1136	0.5273	0.0284	0.6300	0.0690	-0.0391	0.1617	0.0548	0.1154
VEN_076_set30__294	0.2163	0.2549	0.6833	0.1233	0.7582	0.1573	0.1276	0.2208	0.1784	0.3105
VEN_076_set30__296	0.4349	0.6061	-0.2170	0.5312	-0.3185	0.5078	0.4919	0.3433	0.3700	0.4080
VEN_076_set30__357	0.0993	-0.0947	0.4129	-0.1142	0.4201	0.0924	0.1740	0.2923	0.0055	0.2843
VEN_076_set30__389	0.2724	0.2612	-0.2741	0.4123	-0.3046	0.1900	0.4005	0.4143	0.3773	0.1715
VEN_076_set30__459	0.1071	0.0820	-0.2105	0.4622	-0.3639	0.1132	0.1817	0.1745	0.1721	-0.0835
VEN_076_set30__480	0.4764	0.3569	0.8307	0.1557	0.9485	0.3198	0.3905	0.4975	0.3850	0.4561
VEN_076_set30__502	0.2261	0.1845	0.6470	-0.0302	0.7395	0.2056	0.1625	0.3065	0.1565	0.2962
VEN_076_set30__711	-0.0918	-0.1254	0.3053	-0.1948	0.3586	-0.1885	-0.0989	0.0811	-0.0914	-0.0860
VEN_076_set30__748	0.0834	-0.0146	0.7317	-0.3874	0.7543	-0.2683	0.0321	0.2494	-0.0656	0.1846
VEN_076_set31__106	0.7355	0.6781	0.0247	1.0144	-0.1708	0.7109	0.6894	0.7199	0.7373	0.5998
VEN_076_set31__25	-0.0666	0.1234	0.3188	0.0559	0.2663	0.1275	0.0291	-0.1772	-0.2034	0.1048
VEN_076_set31__323	0.0915	0.1608	0.4971	0.1436	0.5815	0.0625	0.0744	0.1910	0.0872	0.0205
VEN_076_set31__384	-0.2594	-0.1945	0.0914	-0.2160	0.1401	-0.1886	-0.3025	-0.1791	-0.2731	-0.2658
VEN_076_set31__395	-0.5915	-0.6349	-0.7175	-0.1744	-1.0148	-0.5509	-0.4923	-0.8527	-0.7422	-0.7321
VEN_076_set31__424	-0.2181	-0.1075	0.2256	-0.3133	0.2778	-0.1326	-0.2352	-0.1062	-0.2149	-0.1124
VEN_076_set31__519	0.2312	0.1695	-0.3990	0.3950	-0.5668	0.3837	0.1542	0.0609	0.4090	0.2100
VEN_076_set31__555	-0.4978	-0.6786	-0.7522	-0.1070	-0.8231	-0.6306	-0.2872	-0.7891	-0.4723	-0.6113
VEN_076_set31__559	0.0232	-0.0463	0.4678	0.2000	0.3516	0.0924	0.0931	0.2829	0.0186	0.1044
VEN_076_set31__586	0.1886	0.2512	0.6491	0.1484	0.7170	0.2587	0.1717	0.3394	0.1346	0.3082
VEN_076_set31__655	-1.3212	-1.2952	-0.7109	-1.1303	-1.1598	-1.0091	-1.3992	-0.9630	-1.1394	-1.5070
VEN_076_set31__658	0.2035	0.2263	0.5905	0.2231	0.5988	0.2853	0.1743	0.3151	0.1662	0.2890
VEN_076_set31__667	-0.2681	-0.8306	-0.8263	-0.4014	-0.8237	-0.5425	-0.1684	-0.6789	-0.2808	-0.4124
VEN_076_set31__692	0.5948	0.4983	-0.1255	0.8957	-0.2320	0.4409	0.5978	0.4154	0.7202	0.5234
VEN_076_set31__70	-0.2534	0.2355	0.4892	0.3343	0.5886	-0.1765	-0.3766	0.1950	-0.2681	-0.0413
VEN_076_set31__736	0.4735	0.2700	0.0680	0.8395	-0.3962	0.3941	0.5993	0.4751	0.5057	0.4066
VEN_076_set31__757	0.0444	0.0215	0.4458	0.2660	0.5280	0.1760	0.0109	-0.0089	0.0273	0.0888
VEN_076_set31__759	0.0993	0.2966	0.5163	-0.1271	0.5735	0.1672	0.0656	0.2028	0.0546	0.2097
VEN_076_set31__803	0.3508	0.3710	-0.2315	0.5156	-0.4162	0.3961	0.4887	0.3055	0.3423	0.1997
VEN_076_set31__917	-0.0025	0.0551	0.4162	-0.0259	0.5143	0.0191	-0.0531	0.1108	-0.0134	0.0497
VEN_076_set32__128	0.2853	0.3160	0.6750	0.0235	0.7496	0.2425	0.2406	0.3027	0.2071	0.2441
VEN_076_set32__181	-0.6609	-0.8686	-0.8370	-0.4714	-0.8308	-0.6133	-0.3712	-0.4681	-0.5014	-0.5541
VEN_076_set32__306	-0.2624	-0.3547	-0.5803	0.1186	-0.8110	-0.1209	-0.0884	-0.1543	-0.2683	-0.2490
VEN_076_set32__384	-0.1080	-0.0536	-0.5317	0.3423	-0.7432	-0.0369	-0.2285	-0.0159	-0.0707	-0.2376
VEN_076_set32__43	-0.0259	0.0581	-0.4804	-0.0821	-0.5833	-0.1049	-0.1302	0.1648	0.0958	0.0496
VEN_076_set32__472	0.0616	-0.3374	-0.2012	0.2284	-0.4649	-0.0952	0.1967	-0.2351	0.1391	-0.1679
VEN_076_set32__473	-0.7378	-0.8311	-0.8362	-0.2604	-0.7682	-0.7913	-0.5920	-0.8687	-0.7138	-0.8930
VEN_076_set32__91	0.2181	0.0847	-0.2959	0.1481	-0.2963	0.1993	0.3329	0.0072	0.3413	0.2291
VEN_076_set3__178	0.1725	0.1705	0.6041	0.0522	0.6973	0.1446	0.1446	0.1873	0.1144	0.2011
VEN_076_set3__320	0.7831	0.7748	1.0427	0.0291	1.0279	0.5985	0.6836	0.6550	0.6226	0.4306
VEN_076_set3__334	0.1339	0.1274	0.5923	0.0103	0.6795	0.1022	0.1228	0.1670	0.0797	0.1325
VEN_076_set3__343	-0.8013	-0.6998	-0.7932	-0.8031	-0.4488	-0.8780	-0.8003	-0.8054	-0.7979	-0.8396
VEN_076_set3__429	0.0049	-0.1405	0.1203	-0.3742	0.1760	-0.0943	0.1471	0.0184	-0.0979	-0.1035
VEN_076_set3__463	0.0498	0.1078	0.5240	-0.2410	0.5607	0.0091	-0.0002	0.1678	-0.0068	0.0762
VEN_076_set3__480	-0.1733	-0.1134	0.1955	-0.5366	0.3024	-0.1089	-0.1705	-0.3142	-0.2970	-0.1453
VEN_076_set3__553	-0.1754	-0.3806	-0.5545	-0.1468	-0.6377	-0.1223	-0.1535	-0.0323	-0.0891	-0.2309
VEN_076_set3__636	-0.3900	-0.3661	-0.7615	0.1692	-0.6724	-0.2732	-0.2040	-0.0878	-0.1628	-0.3269
VEN_076_set3__643	0.3179	0.3526	0.7377	0.1334	0.7994	0.2893	0.2531	0.3742	0.2686	0.3330
VEN_076_set3__732	0.2899	0.2481	0.6903	0.1080	0.7665	0.2267	0.2651	0.3706	0.2351	0.3268
VEN_076_set3__800	-0.2353	-0.0769	0.1501	-0.5570	0.3105	-0.2687	-0.5057	-0.2950	-0.2124	-0.1233
VEN_076_set3__857	0.0044	-0.0606	-0.6127	0.1374	-0.5218	-0.1493	-0.0793	0.3060	0.0740	-0.0089
VEN_076_set4__158	-0.2011	0.0205	0.2067	-0.1331	0.3519	-0.0847	-0.1074	-0.0973	-0.2016	-0.0484
VEN_076_set4__224	-0.1120	0.0548	-0.0495	-0.8076	-0.0103	-0.0686	-0.1681	-0.0032	-0.0966	-0.0574
VEN_076_set4__302	-0.2058	-0.3098	-0.5361	0.0397	-0.7188	-0.2393	0.0218	-0.2097	-0.2447	-0.2180
VEN_076_set4__338	0.1568	0.2998	0.6681	0.0111	0.7357	0.2731	0.2466	0.4195	0.1573	0.1622
VEN_076_set4__469	0.3190	0.3291	0.7500	0.0951	0.8364	0.2504	0.2810	0.3487	0.2653	0.3401
VEN_076_set4__474	0.0516	0.1776	0.5215	0.0289	0.5509	0.0417	-0.0591	0.1490	0.0195	0.0982
VEN_076_set4__501	-0.5587	-0.7257	-0.3773	-0.5425	-0.3886	-0.6624	-0.4319	-0.9096	-0.6960	-0.8457
VEN_076_set4__761	0.1068	0.1756	0.5579	-0.0762	0.6652	0.1220	0.0145	0.2219	0.0717	0.1865
VEN_076_set4__765	-0.1059	0.1398	-0.5400	0.1619	-0.5983	0.1366	-0.0513	-0.1352	-0.0463	-0.1116
VEN_076_set4__849	0.0478	0.1743	0.5322	-0.0462	0.5352	0.0817	0.0050	0.1368	0.0119	0.1279
VEN_076_set4__858	0.0121	0.1051	0.5226	-0.1411	0.6468	0.0634	-0.0573	0.0405	-0.0017	0.0411
VEN_076_set4__914	-0.9016	-1.0573	-0.9225	-1.5140	-0.1100	-1.0159	-0.7476	-1.6671	-1.1499	-0.9193
VEN_076_set4__925	-0.3827	-0.6527	-0.6627	-0.3420	-0.5842	-0.5801	-0.2937	-0.8371	-0.3955	-0.6276
VEN_076_set5__152	-0.0792	-0.0992	-0.1537	-0.0528	-0.2190	-0.0320	-0.0108	-0.1327	-0.0314	-0.0341
VEN_076_set5__189	-0.0935	-0.0949	0.3093	-0.1713	0.4166	-0.0937	-0.0519	-0.0744	-0.1154	-0.0096
VEN_076_set5__257	-0.2829	-0.4447	-0.7681	-0.2232	-0.6332	-0.2759	-0.3587	-0.3782	-0.3121	-0.3594
VEN_076_set5__292	-0.0585	-0.0566	-0.1846	0.0811	-0.3715	-0.1369	0.0773	-0.2654	-0.0683	-0.1579
VEN_076_set5__294	-0.0565	-0.0890	0.4626	-0.6151	0.4283	-0.2355	-0.0415	-0.0164	-0.1351	0.0260
VEN_076_set5__344	-0.1124	0.0071	-0.5548	0.8980	-0.5931	-0.1792	-0.1726	0.0550	-0.0099	-0.0511
VEN_076_set5__362	-0.3999	-0.2889	-0.2988	-0.9074	-0.2159	-0.3214	-0.4846	-0.6073	-0.5019	-0.2990
VEN_076_set5__395	-0.1814	-0.2245	0.1345	-0.6004	0.0731	-0.2018	-0.2655	0.3462	-0.1026	-0.5937
VEN_076_set5__427	0.1424	0.0437	-0.0210	0.7022	-0.0073	0.0952	0.1239	0.0004	0.1538	0.2439
VEN_076_set5__89	-0.1950	-0.2624	0.1870	-0.1383	0.2084	-0.1219	-0.1870	-0.1035	-0.2143	-0.0406
VEN_076_set5__98	-0.2787	-0.5026	-0.6355	-0.1974	-0.7563	-0.4270	-0.1642	-0.6238	-0.2888	-0.4582
VEN_076_set6__101	0.2085	0.2960	0.8009	-0.2280	0.9178	0.2508	0.1943	0.1878	0.0802	0.0987
VEN_076_set6__233	-0.3291	-0.5288	-0.8031	-0.2995	-0.9084	-0.4877	-0.2552	-0.5488	-0.2870	-0.4376
VEN_076_set6__27	0.0701	0.1402	0.5181	-0.0675	0.6136	0.0747	-0.0005	0.1769	0.0265	0.1088
VEN_076_set6__271	-0.5969	-0.6957	-0.0058	-0.3765	-0.1114	-0.5327	-0.3770	-0.4537	-0.5129	-0.3789
VEN_076_set6__274	-0.0960	-0.1132	0.3826	-0.2870	0.3266	0.0292	-0.1202	-0.0310	-0.1234	0.0782
VEN_076_set6__332	-0.0338	-0.0347	-0.5282	0.5046	-0.3811	-0.0270	0.0528	-0.3151	-0.0480	-0.0452
VEN_076_set6__338	0.2102	0.2488	0.7426	0.2050	0.8589	0.2401	0.2253	0.3118	0.1884	0.2764
VEN_076_set6__524	-0.0666	-0.0516	-0.4436	0.4873	-0.3936	0.1361	0.0042	-0.0576	0.0792	0.0071
VEN_076_set6__537	0.0164	0.1172	0.5545	-0.0607	0.6579	0.0097	0.0372	0.1722	-0.0064	0.0203
VEN_076_set6__617	-0.3022	-0.0797	-0.7832	0.0830	-0.7819	-0.2106	-0.3481	-0.3076	-0.2214	-0.2767
VEN_076_set6__643	-0.0786	0.1792	-0.1103	-0.6470	0.0408	0.0038	-0.3067	-0.2099	-0.1695	0.1570
VEN_076_set6__697	-0.1557	-0.1287	0.0135	-0.5284	0.0893	-0.1667	-0.1698	-0.1809	-0.2270	-0.0214
VEN_076_set6__744	0.1521	0.2066	0.6619	0.0789	0.7056	0.1637	0.1126	0.2832	0.1199	0.1640
VEN_076_set6__750	0.6782	1.1559	0.2875	1.2626	0.0473	0.7465	0.7638	0.5942	0.7197	0.5361
VEN_076_set6__83	-0.2253	-0.1768	0.2057	-0.3250	0.2094	-0.0702	-0.3361	-0.1656	-0.1995	-0.0664
VEN_076_set6__89	-0.0253	0.0194	0.4957	-0.2209	0.5865	-0.0173	-0.0429	0.0655	-0.0470	-0.0075
VEN_076_set7__25	0.2131	0.1736	0.6527	-0.0418	0.7455	0.2186	0.2122	0.2712	0.1422	0.2599
VEN_076_set7__281	0.2740	0.2785	0.6741	0.1207	0.7457	0.2527	0.2026	0.3629	0.2200	0.2990
VEN_076_set7__358	0.6725	0.4946	0.5535	0.5550	-0.0614	0.1740	0.8623	-0.0513	0.6916	0.3411
VEN_076_set7__401	-1.1120	-0.9430	-0.0488	-1.4552	0.0091	-0.9159	-1.0545	-0.4593	-0.8431	-1.2482
VEN_076_set7__415	0.2747	0.0646	0.6135	0.0209	0.6338	0.2368	0.2783	0.1177	0.1304	0.3464
VEN_076_set7__424	0.1240	0.1612	0.5052	-0.0303	0.5898	0.0988	0.0434	0.2125	0.0447	0.1452
VEN_076_set7__451	0.2506	0.1811	0.6176	0.0502	0.6810	0.2125	0.1602	0.2957	0.1591	0.2873
VEN_076_set7__545	0.1975	0.2135	0.6150	0.0673	0.7152	0.1769	0.1272	0.2030	0.1562	0.2543
VEN_076_set7__579	-0.2523	-0.5420	-0.4414	-0.4187	-0.4865	-0.4326	-0.3164	-0.5473	-0.2405	-0.3981
VEN_076_set7__586	0.2004	0.1763	0.4589	0.0106	0.5124	0.1441	0.1465	0.1497	0.0733	0.2498
VEN_076_set7__588	0.3951	0.4234	0.8385	0.2107	0.8959	0.3382	0.3356	0.4618	0.3289	0.3892
VEN_076_set7__598	0.3518	0.3437	0.8189	0.2072	0.8497	0.2792	0.2676	0.4318	0.2759	0.3366
VEN_076_set7__599	0.3284	0.3341	0.7058	0.0459	0.7764	0.2230	0.2573	0.3721	0.2641	0.3622
VEN_076_set7__622	0.1299	0.2858	0.1840	0.1670	0.2664	0.2178	0.1487	0.0670	0.1235	0.1443
VEN_076_set7__630	0.0827	0.0760	0.5040	-0.0914	0.7188	0.0411	0.0182	0.0850	-0.0058	0.1746
VEN_076_set7__633	0.3046	0.3314	0.6493	0.0453	0.7148	0.2109	0.2218	0.3671	0.2234	0.3213
VEN_076_set7__669	0.4401	0.4045	0.8457	0.0585	0.8603	0.3689	0.4424	0.4634	0.3651	0.5311
VEN_076_set7__702	-0.3776	-0.8136	-0.7033	-0.8313	-0.7539	-0.5662	-0.0627	-0.1502	-0.2857	-0.3701
VEN_076_set7__793	0.0732	0.0363	0.4529	-0.2161	0.5568	0.0355	0.0658	0.1040	0.0107	0.1114
VEN_076_set7__815	0.1726	0.1378	0.2630	0.0544	0.3169	0.0534	0.3035	0.1454	0.1384	0.1762
VEN_076_set8__242	0.3446	0.2861	0.6864	0.0151	0.7225	0.3242	0.1965	0.4930	0.2968	0.4020
VEN_076_set8__292	0.2607	0.2586	0.6018	0.0139	0.7235	0.2241	0.1686	0.3429	0.1794	0.3658
VEN_076_set8__299	0.0502	0.1314	-0.4555	0.2466	-0.4720	-0.1197	0.1309	0.0120	0.0630	0.1158
VEN_076_set8__544	-0.4754	-0.5057	-0.2759	-0.3340	-0.3114	-0.4855	-0.3675	-0.6402	-0.5375	-0.6146
VEN_076_set8__599	0.2545	0.3435	0.6387	0.1147	0.6051	0.1302	-0.1625	-0.0072	0.0755	0.0679
VEN_076_set8__62	-0.1928	-0.0990	0.1158	-0.3438	0.2286	-0.1481	-0.2736	-0.1243	-0.2361	-0.1327
VEN_076_set8__670	-0.1154	-0.0976	0.2693	-0.1497	0.4178	-0.0704	-0.1615	-0.0638	-0.1316	-0.0243
VEN_076_set8__675	0.1576	0.2299	0.4368	-0.0330	0.5849	0.1544	-0.0182	0.0979	0.0767	0.1858
VEN_076_set8__733	0.3333	0.3216	0.7140	-0.0039	0.8296	0.2501	0.2856	0.4041	0.2480	0.3408
VEN_076_set8__79	0.0365	0.0026	0.3902	-0.2989	0.2869	0.0836	-0.1042	-0.3693	-0.0368	0.1266
VEN_077_set10__112	0.5640	0.4751	0.3227	0.4596	0.2794	0.4767	0.5456	0.5285	0.5275	0.4541
VEN_077_set10__163	0.4341	0.3859	0.7734	0.0693	0.8905	0.3528	0.3030	0.4399	0.3132	0.3385
VEN_077_set10__164	0.4476	0.4568	0.4335	0.4537	0.3627	0.4523	0.4794	0.4834	0.4310	0.3800
VEN_077_set10__172	-0.0871	-0.3624	-0.8809	0.1119	-0.6296	-0.2322	-0.1243	-0.3848	-0.1194	-0.1639
VEN_077_set10__25	0.3472	0.2932	0.7083	0.0531	0.8256	0.2447	0.2572	0.4104	0.2661	0.3467
VEN_077_set10__303	0.3207	0.3044	0.5538	0.0045	0.6380	0.1996	0.1619	0.3045	0.1903	0.3791
VEN_077_set10__320	-0.2252	-0.6422	0.1473	0.2912	0.3617	-0.3586	-0.3039	-0.1470	-0.1522	-0.2996
VEN_077_set10__339	-0.1382	-0.2303	-0.4449	0.6341	-0.6592	-0.2416	-0.0663	-0.1444	-0.2220	-0.2549
VEN_077_set10__354	0.5589	0.3818	-0.1607	0.5485	-0.2559	0.5269	0.5319	0.4255	0.5637	0.4410
VEN_077_set10__382	-0.5345	-0.6226	-0.9541	-0.4613	-0.9073	-0.4540	-0.3862	-0.4570	-0.4256	-0.4304
VEN_077_set10__403	0.4629	0.4204	0.8616	0.1366	0.8600	0.3843	0.4343	0.5470	0.4017	0.5209
VEN_077_set10__431	0.0276	0.0472	0.4520	-0.1358	0.5663	0.0376	-0.0229	0.1088	-0.0226	0.0860
VEN_077_set10__476	0.2015	0.1422	0.5864	-0.2534	0.6908	0.0761	0.1655	0.2226	0.1202	0.2245
VEN_077_set10__576	0.0117	-0.0521	0.4645	-0.1892	0.3849	0.1009	0.0827	-0.0913	-0.0553	0.1039
VEN_077_set10__588	-0.4734	-0.4760	-0.0229	-0.4887	0.0178	-0.4250	-0.4762	-0.3212	-0.4340	-0.4160
VEN_077_set10__614	0.3975	0.4130	0.7317	0.1210	0.8518	0.2609	0.2673	0.4839	0.3224	0.4063
VEN_077_set10__638	-0.1733	-0.1954	0.0392	-0.3080	0.2438	-0.1430	-0.2530	0.0025	-0.2256	-0.1773
VEN_077_set10__654	-0.1719	-0.2939	0.1941	-0.3133	0.1618	-0.2298	-0.1819	-0.0891	-0.2151	-0.0532
VEN_077_set10__680	0.4867	0.4715	0.8399	0.1029	0.9121	0.3253	0.4712	0.4761	0.3589	0.4786
VEN_077_set10__698	0.1794	0.0898	-0.5256	0.1105	-0.4426	0.0836	0.2567	0.1344	0.2009	0.1566
VEN_077_set10__719	-0.7360	-0.6879	-0.8812	-0.3383	-0.7280	-0.6151	-0.2966	-0.9132	-0.7273	-0.5952
VEN_077_set10__725	-0.0853	-0.2650	-0.5839	0.1230	-0.6377	-0.1338	0.2160	0.2113	0.0304	-0.0298
VEN_077_set10__743	0.2788	0.2555	0.6848	-0.0903	0.7316	0.1422	0.1915	0.4226	0.2059	0.2433
VEN_077_set18__136	0.4255	0.3463	0.1126	0.6192	0.0558	0.2800	0.4895	0.3374	0.3697	0.1439
VEN_077_set18__312	0.2237	0.2090	0.6221	-0.0642	0.7869	0.1227	0.1008	0.3495	0.1658	0.2820
VEN_077_set18__334	0.2098	0.3182	0.6735	-0.0094	0.7139	0.2223	0.1795	0.2544	0.1942	0.2040
VEN_077_set18__414	-0.4167	-0.3461	-0.2117	-0.6630	-0.2197	-0.3444	-0.4398	-0.4430	-0.3866	-0.3986
VEN_077_set18__696	-0.2014	-0.1829	0.2216	-0.4174	0.3047	-0.1904	-0.2928	-0.1274	-0.1871	-0.0366
VEN_077_set18__74	0.0342	0.0529	0.4418	-0.0974	0.5792	0.0067	-0.0560	0.1236	-0.0084	0.0661
VEN_077_set19__124	0.1145	0.1285	0.5946	0.0048	0.6712	0.0783	0.0568	0.2288	0.0758	0.1458
VEN_077_set19__141	-1.1009	-0.6402	-0.9194	-1.0498	-0.7882	-0.9224	-1.1832	-1.1049	-1.0035	-0.8905
VEN_077_set19__224	0.2986	0.1032	-0.4083	0.6339	-0.4317	0.2904	0.4567	0.4109	0.3017	0.2209
VEN_077_set19__227	0.3036	0.3310	0.7736	0.1826	0.8957	0.2745	0.2952	0.3724	0.2663	0.3564
VEN_077_set19__241	-0.1919	-0.2147	0.3958	-0.1681	0.4723	-0.2300	-0.2096	-0.1547	-0.2240	-0.1728
VEN_077_set19__33	0.0386	0.2518	0.4178	-0.0041	0.5016	0.0733	-0.0237	0.0881	0.0004	0.0567
VEN_077_set19__417	0.3048	0.5313	0.8257	0.5231	0.9086	0.1385	0.0257	0.2168	0.2043	0.3644
VEN_077_set19__423	0.3004	0.2505	0.7079	0.2332	0.7618	0.2653	0.1571	0.3720	0.2281	0.2813
VEN_077_set19__428	0.0214	-0.0104	0.5206	-0.0740	0.5100	0.0148	-0.0430	0.0776	-0.0431	0.0874
VEN_077_set19__474	0.3091	0.2995	0.8009	0.1643	0.8334	0.2372	0.2280	0.3656	0.2424	0.2825
VEN_077_set19__502	-0.1001	-0.1025	0.2759	0.0365	0.3026	0.0031	-0.0088	0.0538	-0.1554	0.0141
VEN_077_set19__630	0.2467	0.1028	-0.2325	0.6481	-0.3928	0.2536	0.3586	0.1802	0.2586	0.2320
VEN_077_set19__689	-0.0567	0.0440	0.4498	-0.1807	0.4546	-0.0265	-0.0802	0.0690	-0.0593	0.0365
VEN_077_set19__690	0.0199	0.1695	0.5793	-0.2288	0.6194	0.0548	-0.0979	0.1710	-0.0173	0.0176
VEN_077_set20__100	0.0400	0.0375	0.3933	-0.2229	0.4735	0.0006	0.0104	0.0413	-0.0004	0.0443
VEN_077_set20__428	0.4967	0.5169	0.8977	0.1456	0.9564	0.3990	0.4708	0.5241	0.4077	0.4431
VEN_077_set20__434	-0.3494	-0.3137	-0.7706	0.1407	-0.7739	-0.1633	-0.2986	-0.4129	-0.3438	-0.2820
VEN_077_set20__442	0.4875	0.4295	0.8330	0.0095	0.9155	0.3286	0.4016	0.5207	0.3896	0.4865
VEN_077_set20__491	0.5655	0.5523	0.8767	0.1582	0.9214	0.4339	0.4658	0.5925	0.4598	0.5436
VEN_077_set20__526	0.1478	0.0690	0.4806	-0.0701	0.5154	0.1239	0.0702	0.2793	0.0887	0.1846
VEN_077_set20__553	0.0849	0.2279	0.6046	-0.3078	0.5966	0.0297	0.0397	0.3211	0.0367	0.0489
VEN_077_set20__557	0.3083	0.3079	0.6771	-0.0021	0.7667	0.2227	0.2196	0.3769	0.2382	0.3422
VEN_077_set20__561	0.2475	0.2501	0.6031	-0.0550	0.7096	0.1896	0.1837	0.3297	0.1746	0.2678
VEN_077_set20__593	0.1454	0.2115	-0.3167	0.4378	-0.3888	0.0514	0.2192	-0.2751	0.0514	0.1504
VEN_077_set20__625	0.1072	0.3482	0.4766	0.1892	0.8419	0.1482	-0.0401	0.4509	0.1777	0.4364
VEN_077_set20__662	0.2926	0.2764	0.6371	-0.0817	0.7314	0.2525	0.2078	0.3787	0.1975	0.2824
VEN_077_set20__741	-0.2543	-0.2924	-0.5729	-0.6138	-0.8153	-0.3582	-0.3249	-0.6178	-0.4623	-0.4253
VEN_077_set20__76	0.4584	0.5724	0.1666	-0.2010	0.3128	0.2979	0.3643	0.1520	0.2942	0.6390
VEN_077_set20__767	-0.1819	-0.3692	-0.3740	0.0687	-0.5426	-0.2748	-0.0774	-0.2625	-0.1760	-0.2362
VEN_077_set20__895	0.0983	0.2246	0.4115	-0.1524	0.5610	0.0144	0.0228	0.1616	0.1126	0.1793
VEN_077_set22__140	0.0376	-0.1021	-0.3662	0.4261	-0.5470	0.0281	-0.0108	-0.0487	0.0477	-0.0435
VEN_077_set22__294	0.0997	0.1142	0.5985	-0.0147	0.7089	0.0861	0.1368	0.0483	0.0158	0.1252
